PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,Age,NewEthpop_ETH
1634,E02000001,1,44.0,43.77643868539843,WBI
1635,E02000001,1,44.0,43.99728167461729,WBI
1636,E02000001,1,44.0,43.19437451401465,WBI
1637,E02000001,1,44.0,43.20214532297838,WBI
1638,E02000001,1,44.0,43.45861376145257,WBI
1639,E02000001,1,44.0,43.16440746558237,WBI
1640,E02000001,1,44.0,43.067805081006206,WBI
1641,E02000001,1,44.0,43.37253433649891,WBI
1642,E02000001,1,44.0,43.196944824964916,WBI
1643,E02000001,1,44.0,43.02961169622471,WBI
1644,E02000001,1,44.0,43.998178960357215,WBI
1645,E02000001,1,44.0,43.41907645147669,WBI
1646,E02000001,1,44.0,43.01427700276111,WBI
1647,E02000001,1,44.0,43.56182679028555,WBI
1648,E02000001,1,44.0,43.36756039488982,WBI
1649,E02000001,1,44.0,43.82874830173494,WBI
1650,E02000001,1,44.0,43.819561283241114,WBI
1651,E02000001,1,44.0,43.87394981621564,WBI
1652,E02000001,1,44.0,43.86381483001267,WBI
1653,E02000001,1,44.0,43.753923927413815,WBI
1654,E02000001,1,44.0,43.75044995454544,WBI
1655,E02000001,1,44.0,43.40640267639792,WBI
1656,E02000001,1,44.0,43.523897592879834,WBI
1657,E02000001,1,44.0,43.400593165562405,WBI
1658,E02000001,1,44.0,43.66448522564219,WBI
1659,E02000001,1,44.0,43.47530853228122,WBI
1660,E02000001,1,44.0,43.55325762199061,WBI
1661,E02000001,1,44.0,43.37268775774311,WBI
1662,E02000001,1,44.0,43.441554559708855,WBI
1663,E02000001,1,44.0,43.78546107370927,WBI
1664,E02000001,1,44.0,43.73788315304249,WBI
1665,E02000001,1,44.0,43.99958242077918,WBI
1666,E02000001,1,44.0,43.17955786407711,WBI
1667,E02000001,1,44.0,43.134436191122695,WHO
1668,E02000001,1,44.0,43.51228406497517,WHO
1669,E02000001,1,44.0,43.79694761337687,WHO
1670,E02000001,1,44.0,43.38427409591,WHO
1671,E02000001,1,44.0,43.52523815891164,WHO
1672,E02000001,1,44.0,43.00911715313961,WHO
1673,E02000001,1,44.0,43.52038253504613,WHO
1674,E02000001,1,44.0,43.95170956535743,WHO
1675,E02000001,1,44.0,43.06033152645464,WHO
1676,E02000001,1,44.0,43.76750770823067,WHO
1677,E02000001,1,44.0,43.29595482405717,WHO
1678,E02000001,1,44.0,43.401386449784,WHO
1679,E02000001,1,44.0,43.794454474163516,WHO
1680,E02000001,1,44.0,43.73889076417115,WHO
1681,E02000001,1,44.0,43.70807972842218,WHO
1682,E02000001,1,44.0,43.4388947441482,WHO
1683,E02000001,1,44.0,43.12737437157618,WHO
1684,E02000001,1,44.0,43.04763664911374,WHO
1685,E02000001,1,44.0,43.99163272705039,MIX
1686,E02000001,1,44.0,43.54615682653951,IND
1687,E02000001,1,44.0,43.08562021591613,IND
1688,E02000001,1,44.0,43.237438884295976,BAN
1689,E02000001,1,44.0,43.775232245535065,BAN
1690,E02000001,1,44.0,43.06346668792513,CHI
1691,E02000001,1,44.0,43.61512092101565,CHI
1692,E02000001,1,44.0,43.94306426629201,OAS
1693,E02000001,1,44.0,43.203943358850104,BLA
1694,E02000001,1,44.0,43.28959357566817,BLA
1695,E02000001,1,44.0,43.83023385682003,OBL
1696,E02000001,1,44.0,43.036742991892595,OTH
1697,E02000001,1,45.0,44.026235581317366,WBI
1698,E02000001,1,45.0,44.45290176770257,WBI
1699,E02000001,1,45.0,44.128309941324794,WBI
1700,E02000001,1,45.0,44.93028146485195,WBI
1701,E02000001,1,45.0,44.41168785843817,WBI
1702,E02000001,1,45.0,44.49460605513288,WBI
1703,E02000001,1,45.0,44.15867374151578,WBI
1704,E02000001,1,45.0,44.11903639521244,WBI
1705,E02000001,1,45.0,44.558042356756765,WBI
1706,E02000001,1,45.0,44.80296818298677,WBI
1707,E02000001,1,45.0,44.1128913380597,WBI
1708,E02000001,1,45.0,44.83401223547647,WBI
1709,E02000001,1,45.0,44.23217192608249,WBI
1710,E02000001,1,45.0,44.58923203893357,WBI
1711,E02000001,1,45.0,44.49131915212707,WBI
1712,E02000001,1,45.0,44.318812473477735,WBI
1713,E02000001,1,45.0,44.597324344650545,WBI
1714,E02000001,1,45.0,44.18769342097078,WBI
1715,E02000001,1,45.0,44.95358787408929,WBI
1716,E02000001,1,45.0,44.83098909976623,WBI
1717,E02000001,1,45.0,44.686241838055594,WBI
1718,E02000001,1,45.0,44.018633926923684,WBI
1719,E02000001,1,45.0,44.51039040846898,WBI
1720,E02000001,1,45.0,44.04684150860787,WBI
1721,E02000001,1,45.0,44.75505407153447,WBI
1722,E02000001,1,45.0,44.51287246778981,WBI
1723,E02000001,1,45.0,44.16181671039494,WBI
1724,E02000001,1,45.0,44.49397098805743,WBI
1725,E02000001,1,45.0,44.44071605335436,WBI
1726,E02000001,1,45.0,44.83335469156737,WBI
1727,E02000001,1,45.0,44.33541667051651,WBI
1728,E02000001,1,45.0,44.64251956692606,WBI
1729,E02000001,1,45.0,44.73679903108658,WBI
1730,E02000001,1,45.0,44.91296365140011,WBI
1731,E02000001,1,45.0,44.40862256847379,WBI
1732,E02000001,1,45.0,44.5532563289937,WBI
1733,E02000001,1,45.0,44.79761434616901,WBI
1734,E02000001,1,45.0,44.94540264540883,WBI
1735,E02000001,1,45.0,44.419687181328705,WBI
1736,E02000001,1,45.0,44.873271637211076,WBI
1737,E02000001,1,45.0,44.596667395896496,WHO
1738,E02000001,1,45.0,44.67763918189131,WHO
1739,E02000001,1,45.0,44.43981747396562,WHO
1740,E02000001,1,45.0,44.29069540121972,WHO
1741,E02000001,1,45.0,44.96141058146678,WHO
1742,E02000001,1,45.0,44.92535297850728,WHO
1743,E02000001,1,45.0,44.11990871612288,WHO
1744,E02000001,1,45.0,44.80991252142715,WHO
1745,E02000001,1,45.0,44.92621809815125,WHO
1746,E02000001,1,45.0,44.198208239637744,WHO
1747,E02000001,1,45.0,44.259673501687814,WHO
1748,E02000001,1,45.0,44.87455612656065,WHO
1749,E02000001,1,45.0,44.13027472592571,WHO
1750,E02000001,1,45.0,44.10800134352843,MIX
1751,E02000001,1,45.0,44.036739426934936,MIX
1752,E02000001,1,45.0,44.036313110219254,MIX
1753,E02000001,1,45.0,44.77470133586587,IND
1754,E02000001,1,45.0,44.76999544001527,IND
1755,E02000001,1,45.0,44.247125376885066,BAN
1756,E02000001,1,45.0,44.6571192404844,BAN
1757,E02000001,1,45.0,44.46896801599834,CHI
1758,E02000001,1,45.0,44.174126941145474,OAS
1759,E02000001,1,45.0,44.587877315858776,BLA
1760,E02000001,1,45.0,44.877080252085634,OTH
1761,E02000001,1,46.0,45.93193109595511,WBI
1762,E02000001,1,46.0,45.60512541201037,WBI
1763,E02000001,1,46.0,45.24828746744878,WBI
1764,E02000001,1,46.0,45.77736071621584,WBI
1765,E02000001,1,46.0,45.673613777099156,WBI
1766,E02000001,1,46.0,45.465264956596016,WBI
1767,E02000001,1,46.0,45.50271742345386,WBI
1768,E02000001,1,46.0,45.344205923096276,WBI
1769,E02000001,1,46.0,45.415675276350655,WBI
1770,E02000001,1,46.0,45.983015832646984,WBI
1771,E02000001,1,46.0,45.417656979841375,WBI
1772,E02000001,1,46.0,45.73421850780768,WBI
1773,E02000001,1,46.0,45.246218693142616,WBI
1774,E02000001,1,46.0,45.812242432360094,WBI
1775,E02000001,1,46.0,45.02732765192538,WBI
1776,E02000001,1,46.0,45.30127661001093,WBI
1777,E02000001,1,46.0,45.03917292660392,WBI
1778,E02000001,1,46.0,45.10167006529883,WBI
1779,E02000001,1,46.0,45.48529916020718,WBI
1780,E02000001,1,46.0,45.082258003963844,WBI
1781,E02000001,1,46.0,45.286388852333985,WBI
1782,E02000001,1,46.0,45.918131696556955,WBI
1783,E02000001,1,46.0,45.3509532395853,WBI
1784,E02000001,1,46.0,45.17896928180824,WBI
1785,E02000001,1,46.0,45.04168248768252,WBI
1786,E02000001,1,46.0,45.8880567590798,WBI
1787,E02000001,1,46.0,45.69386795809235,WBI
1788,E02000001,1,46.0,45.32795471540618,WBI
1789,E02000001,1,46.0,45.575785746014475,WBI
1790,E02000001,1,46.0,45.14100656560763,WBI
1791,E02000001,1,46.0,45.99037752468743,WBI
1792,E02000001,1,46.0,45.85105560283612,WBI
1793,E02000001,1,46.0,45.26428317106198,WBI
1794,E02000001,1,46.0,45.35959821917843,WBI
1795,E02000001,1,46.0,45.07383784378394,WBI
1796,E02000001,1,46.0,45.852647890836515,WBI
1797,E02000001,1,46.0,45.4509460832634,WBI
1798,E02000001,1,46.0,45.179093501870234,WBI
1799,E02000001,1,46.0,45.201845169798496,WBI
1800,E02000001,1,46.0,45.19620575264976,WBI
1801,E02000001,1,46.0,45.98693936770473,WBI
1802,E02000001,1,46.0,45.485572614811986,WBI
1803,E02000001,1,46.0,45.86366211082693,WBI
1804,E02000001,1,46.0,45.04811848631561,WBI
1805,E02000001,1,46.0,45.49282978056584,WHO
1806,E02000001,1,46.0,45.81309446751363,WHO
1807,E02000001,1,46.0,45.47265156989872,WHO
1808,E02000001,1,46.0,45.68061678345895,WHO
1809,E02000001,1,46.0,45.987303255477975,WHO
1810,E02000001,1,46.0,45.323929639255816,WHO
1811,E02000001,1,46.0,45.711957548457065,WHO
1812,E02000001,1,46.0,45.7053728189486,WHO
1813,E02000001,1,46.0,45.64471936592316,WHO
1814,E02000001,1,46.0,45.81522008890363,WHO
1815,E02000001,1,46.0,45.364625846390425,WHO
1816,E02000001,1,46.0,45.376746368148495,WHO
1817,E02000001,1,46.0,45.83596180773521,WHO
1818,E02000001,1,46.0,45.19908347040517,WHO
1819,E02000001,1,46.0,45.54042033234599,WHO
1820,E02000001,1,46.0,45.187917553368756,MIX
1821,E02000001,1,46.0,45.39523309149486,MIX
1822,E02000001,1,46.0,45.764405564837155,IND
1823,E02000001,1,46.0,45.46075696747378,IND
1824,E02000001,1,46.0,45.56178329098557,PAK
1825,E02000001,1,46.0,45.05407987063916,BAN
1826,E02000001,1,46.0,45.600822060241434,BAN
1827,E02000001,1,46.0,45.4145780923154,BAN
1828,E02000001,1,46.0,45.243922111734044,CHI
1829,E02000001,1,46.0,45.08646741795372,OAS
1830,E02000001,1,46.0,45.78848523434796,BLC
1831,E02000001,1,46.0,45.789841903337326,BLC
1832,E02000001,1,46.0,45.70376894172602,OTH
1833,E02000001,1,47.0,46.74123995289491,WBI
1834,E02000001,1,47.0,46.53320745027131,WBI
1835,E02000001,1,47.0,46.38719512838389,WBI
1836,E02000001,1,47.0,46.60424437084633,WBI
1837,E02000001,1,47.0,46.773754287166064,WBI
1838,E02000001,1,47.0,46.77276523131125,WBI
1839,E02000001,1,47.0,46.96939642538773,WBI
1840,E02000001,1,47.0,46.35063802930512,WBI
1841,E02000001,1,47.0,46.069991328960974,WBI
1842,E02000001,1,47.0,46.34220763051543,WBI
1843,E02000001,1,47.0,46.482060430259445,WBI
1844,E02000001,1,47.0,46.83651028710389,WBI
1845,E02000001,1,47.0,46.81006640709236,WBI
1846,E02000001,1,47.0,46.73541514584403,WBI
1847,E02000001,1,47.0,46.84560326437479,WBI
1848,E02000001,1,47.0,46.89211623423797,WBI
1849,E02000001,1,47.0,46.144359449338985,WBI
1850,E02000001,1,47.0,46.21165393604827,WBI
1851,E02000001,1,47.0,46.62373256905361,WBI
1852,E02000001,1,47.0,46.590520103842735,WBI
1853,E02000001,1,47.0,46.88877339921664,WBI
1854,E02000001,1,47.0,46.07945389705368,WBI
1855,E02000001,1,47.0,46.57001670413443,WBI
1856,E02000001,1,47.0,46.69511145642894,WBI
1857,E02000001,1,47.0,46.890469312976364,WBI
1858,E02000001,1,47.0,46.75191258721069,WBI
1859,E02000001,1,47.0,46.26137281812815,WBI
1860,E02000001,1,47.0,46.84694101606039,WBI
1861,E02000001,1,47.0,46.486786218681,WBI
1862,E02000001,1,47.0,46.676442546937245,WBI
1863,E02000001,1,47.0,46.1093714087702,WBI
1864,E02000001,1,47.0,46.95079433770769,WBI
1865,E02000001,1,47.0,46.86691973077123,WBI
1866,E02000001,1,47.0,46.593888488103175,WBI
1867,E02000001,1,47.0,46.95314430551007,WBI
1868,E02000001,1,47.0,46.41198240714056,WBI
1869,E02000001,1,47.0,46.68855530919408,WBI
1870,E02000001,1,47.0,46.98712287822801,WBI
1871,E02000001,1,47.0,46.079812703622885,WBI
1872,E02000001,1,47.0,46.55852904716802,WBI
1873,E02000001,1,47.0,46.65942448270547,WBI
1874,E02000001,1,47.0,46.375354374889284,WBI
1875,E02000001,1,47.0,46.92838890085448,WBI
1876,E02000001,1,47.0,46.59406092980985,WBI
1877,E02000001,1,47.0,46.06310449187432,WHO
1878,E02000001,1,47.0,46.41500092791408,WHO
1879,E02000001,1,47.0,46.33763303864031,WHO
1880,E02000001,1,47.0,46.27562278296066,WHO
1881,E02000001,1,47.0,46.021146563212746,WHO
1882,E02000001,1,47.0,46.12685878791709,WHO
1883,E02000001,1,47.0,46.10095201350733,WHO
1884,E02000001,1,47.0,46.499979095919464,WHO
1885,E02000001,1,47.0,46.74147784918576,WHO
1886,E02000001,1,47.0,46.00103330957397,WHO
1887,E02000001,1,47.0,46.97890335989569,WHO
1888,E02000001,1,47.0,46.44290001381797,WHO
1889,E02000001,1,47.0,46.64283765122292,MIX
1890,E02000001,1,47.0,46.49725629800348,MIX
1891,E02000001,1,47.0,46.441080476964245,MIX
1892,E02000001,1,47.0,46.95768297882699,IND
1893,E02000001,1,47.0,46.261052935696625,IND
1894,E02000001,1,47.0,46.20562751418391,CHI
1895,E02000001,1,47.0,46.71842027549353,CHI
1896,E02000001,1,47.0,46.460580331199175,OAS
1897,E02000001,1,47.0,46.89207572740569,OAS
1898,E02000001,1,47.0,46.05922980988756,BLA
1899,E02000001,1,47.0,46.32375920115551,OTH
1900,E02000001,1,47.0,46.81770208929371,OTH
1901,E02000001,1,47.0,46.291657649675706,OTH
1902,E02000001,1,48.0,47.8478999708642,WBI
1903,E02000001,1,48.0,47.86995961432115,WBI
1904,E02000001,1,48.0,47.07153209132557,WBI
1905,E02000001,1,48.0,47.10423966396054,WBI
1906,E02000001,1,48.0,47.35717227929204,WBI
1907,E02000001,1,48.0,47.45535665243021,WBI
1908,E02000001,1,48.0,47.28492424756257,WBI
1909,E02000001,1,48.0,47.00510390325415,WBI
1910,E02000001,1,48.0,47.752791369478324,WBI
1911,E02000001,1,48.0,47.67119695649682,WBI
1912,E02000001,1,48.0,47.277725097224916,WBI
1913,E02000001,1,48.0,47.74371116541257,WBI
1914,E02000001,1,48.0,47.00534683187216,WBI
1915,E02000001,1,48.0,47.43898438327692,WBI
1916,E02000001,1,48.0,47.32473928412579,WBI
1917,E02000001,1,48.0,47.83493036472258,WBI
1918,E02000001,1,48.0,47.96612928444366,WBI
1919,E02000001,1,48.0,47.62838156075314,WBI
1920,E02000001,1,48.0,47.94329240597219,WBI
1921,E02000001,1,48.0,47.94239965275083,WBI
1922,E02000001,1,48.0,47.489465394764295,WBI
1923,E02000001,1,48.0,47.30592754463759,WBI
1924,E02000001,1,48.0,47.10824428164451,WBI
1925,E02000001,1,48.0,47.084558537726785,WBI
1926,E02000001,1,48.0,47.297978355543194,WBI
1927,E02000001,1,48.0,47.374027191889446,WBI
1928,E02000001,1,48.0,47.82846003879269,WBI
1929,E02000001,1,48.0,47.004088381055524,WBI
1930,E02000001,1,48.0,47.540523612803064,WBI
1931,E02000001,1,48.0,47.40770452431514,WBI
1932,E02000001,1,48.0,47.13746506789768,WBI
1933,E02000001,1,48.0,47.295841934430804,WBI
1934,E02000001,1,48.0,47.92810992044845,WBI
1935,E02000001,1,48.0,47.10080596119808,WBI
1936,E02000001,1,48.0,47.67005539006757,WBI
1937,E02000001,1,48.0,47.161306610837514,WBI
1938,E02000001,1,48.0,47.825743483296634,WBI
1939,E02000001,1,48.0,47.94770773192376,WBI
1940,E02000001,1,48.0,47.29812080750501,WBI
1941,E02000001,1,48.0,47.27275318728519,WBI
1942,E02000001,1,48.0,47.44808149829664,WBI
1943,E02000001,1,48.0,47.07076215191037,WBI
1944,E02000001,1,48.0,47.7480426979549,WHO
1945,E02000001,1,48.0,47.83374525701819,WHO
1946,E02000001,1,48.0,47.10144751269285,WHO
1947,E02000001,1,48.0,47.69170589912753,WHO
1948,E02000001,1,48.0,47.40528290629582,WHO
1949,E02000001,1,48.0,47.426963210169234,WHO
1950,E02000001,1,48.0,47.307010995262026,WHO
1951,E02000001,1,48.0,47.25098282482139,WHO
1952,E02000001,1,48.0,47.024415524772635,WHO
1953,E02000001,1,48.0,47.69775779434478,WHO
1954,E02000001,1,48.0,47.98038861163516,WHO
1955,E02000001,1,48.0,47.18850621281954,WHO
1956,E02000001,1,48.0,47.96443594099583,WHO
1957,E02000001,1,48.0,47.45946734642782,WHO
1958,E02000001,1,48.0,47.242912492029035,WHO
1959,E02000001,1,48.0,47.47814744568096,WHO
1960,E02000001,1,48.0,47.28044472838307,MIX
1961,E02000001,1,48.0,47.684659412272914,IND
1962,E02000001,1,48.0,47.09883705122236,IND
1963,E02000001,1,48.0,47.877410912496885,BAN
1964,E02000001,1,48.0,47.85125888724405,BAN
1965,E02000001,1,48.0,47.94481889830242,BAN
1966,E02000001,1,48.0,47.33113421412425,CHI
1967,E02000001,1,48.0,47.44302548183536,CHI
1968,E02000001,1,48.0,47.19634593609832,CHI
1969,E02000001,1,48.0,47.140973811565416,OAS
1970,E02000001,1,48.0,47.3296805169566,BLA
1971,E02000001,1,48.0,47.93169596907658,BLA
1972,E02000001,1,48.0,47.681844945448454,OTH
1973,E02000001,1,49.0,48.29781521292187,WBI
1974,E02000001,1,49.0,48.50363251761464,WBI
1975,E02000001,1,49.0,48.18445166602499,WBI
1976,E02000001,1,49.0,48.89391111575687,WBI
1977,E02000001,1,49.0,48.31772472268003,WBI
1978,E02000001,1,49.0,48.828573133851876,WBI
1979,E02000001,1,49.0,48.280013588715455,WBI
1980,E02000001,1,49.0,48.37183648394919,WBI
1981,E02000001,1,49.0,48.787389616621496,WBI
1982,E02000001,1,49.0,48.38206797965645,WBI
1983,E02000001,1,49.0,48.32004666691715,WBI
1984,E02000001,1,49.0,48.40165380872946,WBI
1985,E02000001,1,49.0,48.63251029656296,WBI
1986,E02000001,1,49.0,48.88504079780454,WBI
1987,E02000001,1,49.0,48.41725139512455,WBI
1988,E02000001,1,49.0,48.68702867084754,WBI
1989,E02000001,1,49.0,48.41615025374111,WBI
1990,E02000001,1,49.0,48.571163311840216,WBI
1991,E02000001,1,49.0,48.77850422428126,WBI
1992,E02000001,1,49.0,48.42100875166008,WBI
1993,E02000001,1,49.0,48.421384259391836,WBI
1994,E02000001,1,49.0,48.44347248196392,WBI
1995,E02000001,1,49.0,48.40609484840579,WBI
1996,E02000001,1,49.0,48.80457920160311,WBI
1997,E02000001,1,49.0,48.31214906142853,WBI
1998,E02000001,1,49.0,48.081586653947255,WBI
1999,E02000001,1,49.0,48.486986690697265,WBI
2000,E02000001,1,49.0,48.867727284996676,WBI
2001,E02000001,1,49.0,48.70791310035049,WBI
2002,E02000001,1,49.0,48.87048929332644,WBI
2003,E02000001,1,49.0,48.58593031526372,WBI
2004,E02000001,1,49.0,48.41573246958933,WBI
2005,E02000001,1,49.0,48.50994286157102,WBI
2006,E02000001,1,49.0,48.83582940094107,WBI
2007,E02000001,1,49.0,48.23994705188299,WBI
2008,E02000001,1,49.0,48.816495926569544,WBI
2009,E02000001,1,49.0,48.4922794059695,WBI
2010,E02000001,1,49.0,48.58391223439347,WBI
2011,E02000001,1,49.0,48.719083291759624,WBI
2012,E02000001,1,49.0,48.248421146011175,WBI
2013,E02000001,1,49.0,48.56962370321808,WBI
2014,E02000001,1,49.0,48.77291009370669,WBI
2015,E02000001,1,49.0,48.5123770546108,WBI
2016,E02000001,1,49.0,48.639977480379486,WBI
2017,E02000001,1,49.0,48.316519128387256,WBI
2018,E02000001,1,49.0,48.286119158942874,WBI
2019,E02000001,1,49.0,48.00021150969001,WBI
2020,E02000001,1,49.0,48.444025036777475,WHO
2021,E02000001,1,49.0,48.34877232521333,WHO
2022,E02000001,1,49.0,48.7947870562401,WHO
2023,E02000001,1,49.0,48.2823776854644,WHO
2024,E02000001,1,49.0,48.62088656254142,WHO
2025,E02000001,1,49.0,48.86694812850383,WHO
2026,E02000001,1,49.0,48.590267974892576,WHO
2027,E02000001,1,49.0,48.4970998071452,WHO
2028,E02000001,1,49.0,48.97407718794588,WHO
2029,E02000001,1,49.0,48.739965792079886,WHO
2030,E02000001,1,49.0,48.347516758312636,WHO
2031,E02000001,1,49.0,48.72121289399538,WHO
2032,E02000001,1,49.0,48.69847057412235,WHO
2034,E02000001,1,49.0,48.05238096754356,WHO
2035,E02000001,1,49.0,48.198420995246806,WHO
2036,E02000001,1,49.0,48.73127209685783,WHO
2037,E02000001,1,49.0,48.528996486451945,MIX
2039,E02000001,1,49.0,48.96260673434565,MIX
2040,E02000001,1,49.0,48.703937392251724,IND
2041,E02000001,1,49.0,48.566846804121624,IND
2042,E02000001,1,49.0,48.697011880273436,IND
2044,E02000001,1,49.0,48.18063322960438,BAN
2045,E02000001,1,49.0,48.869835113935814,CHI
2046,E02000001,1,49.0,48.23367582824289,OAS
2047,E02000001,1,49.0,48.77746026380784,OAS
2049,E02000001,1,49.0,48.21177574272536,OTH
2050,E02000001,1,49.0,48.698443719122444,OTH
2051,E02000001,1,50.0,49.953566233785395,WBI
2052,E02000001,1,50.0,49.5729590996692,WBI
2054,E02000001,1,50.0,49.76339641218577,WBI
2055,E02000001,1,50.0,49.02849881685338,WBI
2056,E02000001,1,50.0,49.76894910721011,WBI
2057,E02000001,1,50.0,49.357458531432016,WBI
2058,E02000001,1,50.0,49.77323486712154,WBI
2060,E02000001,1,50.0,49.35288940645614,WBI
2061,E02000001,1,50.0,49.39833375341854,WBI
2062,E02000001,1,50.0,49.91212417303782,WBI
2063,E02000001,1,50.0,49.48871614532801,WBI
2064,E02000001,1,50.0,49.6403168236358,WBI
2066,E02000001,1,50.0,49.94207028797109,WBI
2067,E02000001,1,50.0,49.85969942359694,WBI
2068,E02000001,1,50.0,49.14783937410455,WBI
2069,E02000001,1,50.0,49.88866827987808,WBI
2070,E02000001,1,50.0,49.32738051311281,WBI
2072,E02000001,1,50.0,49.332888934717246,WBI
2073,E02000001,1,50.0,49.524427064954665,WBI
2074,E02000001,1,50.0,49.01129866197651,WBI
2075,E02000001,1,50.0,49.36690552437456,WBI
2076,E02000001,1,50.0,49.20707909811883,WBI
2078,E02000001,1,50.0,49.654618616577274,WBI
2079,E02000001,1,50.0,49.53346458097207,WBI
2080,E02000001,1,50.0,49.40957982209389,WBI
2081,E02000001,1,50.0,49.765132925020616,WBI
2082,E02000001,1,50.0,49.438826869623405,WBI
2083,E02000001,1,50.0,49.37549455143238,WBI
2084,E02000001,1,50.0,49.43151206617415,WBI
2085,E02000001,1,50.0,49.40531272767377,WBI
2086,E02000001,1,50.0,49.508384141544525,WBI
2087,E02000001,1,50.0,49.97714602596963,WBI
2088,E02000001,1,50.0,49.58576431277637,WBI
2089,E02000001,1,50.0,49.19604010341956,WBI
2090,E02000001,1,50.0,49.306460754090125,WBI
2091,E02000001,1,50.0,49.8546282861651,WBI
2092,E02000001,1,50.0,49.551530174952525,WBI
2093,E02000001,1,50.0,49.628702796438645,WBI
2094,E02000001,1,50.0,49.148281097479234,WBI
2095,E02000001,1,50.0,49.6915950079076,WBI
2096,E02000001,1,50.0,49.66353893510525,WBI
2097,E02000001,1,50.0,49.40340933950088,WBI
2098,E02000001,1,50.0,49.858640843747416,WBI
2099,E02000001,1,50.0,49.64021067123942,WBI
2100,E02000001,1,50.0,49.95486272695664,WBI
2101,E02000001,1,50.0,49.71588020162293,WHO
2102,E02000001,1,50.0,49.76900499252002,WHO
2103,E02000001,1,50.0,49.197494325552924,WHO
2104,E02000001,1,50.0,49.37881082454878,WHO
2105,E02000001,1,50.0,49.32998210721377,WHO
2106,E02000001,1,50.0,49.58956283489267,WHO
2107,E02000001,1,50.0,49.53264873097382,WHO
2108,E02000001,1,50.0,49.49249075071355,WHO
2109,E02000001,1,50.0,49.25532822203087,WHO
2110,E02000001,1,50.0,49.65736239952549,WHO
2111,E02000001,1,50.0,49.98872056272179,WHO
2112,E02000001,1,50.0,49.8596374052969,WHO
2113,E02000001,1,50.0,49.69563631014081,WHO
2114,E02000001,1,50.0,49.06072609473241,WHO
2115,E02000001,1,50.0,49.41303460209811,WHO
2116,E02000001,1,50.0,49.11818323873444,WHO
2117,E02000001,1,50.0,49.58738148522675,WHO
2118,E02000001,1,50.0,49.503923242944886,MIX
2119,E02000001,1,50.0,49.77773302130896,MIX
2120,E02000001,1,50.0,49.09782453923079,MIX
2121,E02000001,1,50.0,49.64009895380439,IND
2122,E02000001,1,50.0,49.05965013567872,PAK
2123,E02000001,1,50.0,49.59804253718866,BAN
2124,E02000001,1,50.0,49.46546805755946,CHI
