Country Code,Series Code,2019 [YR2019]
BLZ,SP.POP.AG08.MA.IN,3900
BLZ,SP.POP.AG09.FE.IN,3700
BLZ,SP.POP.AG09.MA.IN,3900
BLZ,SP.POP.AG10.FE.IN,3700
BLZ,SP.POP.AG10.MA.IN,3800
BLZ,SP.POP.AG11.FE.IN,3700
BLZ,SP.POP.AG11.MA.IN,3800
BLZ,SP.POP.AG12.FE.IN,3700
BLZ,SP.POP.AG12.MA.IN,3900
BLZ,SP.POP.AG13.FE.IN,3800
BLZ,SP.POP.AG13.MA.IN,3900
BLZ,SP.POP.AG14.FE.IN,3900
BLZ,SP.POP.AG14.MA.IN,3900
BLZ,SP.POP.AG15.FE.IN,3900
BLZ,SP.POP.AG15.MA.IN,4000
BLZ,SP.POP.AG16.FE.IN,4000
BLZ,SP.POP.AG16.MA.IN,4000
BLZ,SP.POP.AG17.FE.IN,4000
BLZ,SP.POP.AG17.MA.IN,4000
BLZ,SP.POP.AG18.FE.IN,4000
BLZ,SP.POP.AG18.MA.IN,4000
BLZ,SP.POP.AG19.FE.IN,4000
BLZ,SP.POP.AG19.MA.IN,4000
BLZ,SP.POP.AG20.FE.IN,4000
BLZ,SP.POP.AG20.MA.IN,4000
BLZ,SP.POP.AG21.FE.IN,4000
BLZ,SP.POP.AG21.MA.IN,3900
BLZ,SP.POP.AG22.FE.IN,3900
BLZ,SP.POP.AG22.MA.IN,3900
BLZ,SP.POP.AG23.FE.IN,3900
BLZ,SP.POP.AG23.MA.IN,3800
BLZ,SP.POP.AG24.FE.IN,3800
BLZ,SP.POP.AG24.MA.IN,3800
BLZ,SP.POP.AG25.FE.IN,3700
BLZ,SP.POP.AG25.MA.IN,3700
BLZ,SP.POP.0004.FE,21000
BLZ,SP.POP.0509.FE,19000
BLZ,SP.POP.1014.FE,19000
BLZ,SP.POP.1519.FE,20000
BLZ,SP.POP.2024.FE,20000
BLZ,SP.POP.2529.FE,18000
BLZ,SP.POP.3034.FE,16000
BLZ,SP.POP.3539.FE,14000
BLZ,SP.POP.4044.FE,12000
BLZ,SP.POP.4549.FE,10000
BLZ,SP.POP.5054.FE,8600
BLZ,SP.POP.5559.FE,6800
BLZ,SP.POP.6064.FE,4900
BLZ,SP.POP.6569.FE,3300
BLZ,SP.POP.7074.FE,2100
BLZ,SP.POP.7579.FE,1300
BLZ,SP.POP.80UP.FE,1300
BLZ,SP.POP.0004.MA,21000
BLZ,SP.POP.0509.MA,20000
BLZ,SP.POP.1014.MA,19000
BLZ,SP.POP.1519.MA,20000
BLZ,SP.POP.2024.MA,19000
BLZ,SP.POP.2529.MA,18000
BLZ,SP.POP.3034.MA,15000
BLZ,SP.POP.3539.MA,13000
BLZ,SP.POP.4044.MA,11000
BLZ,SP.POP.4549.MA,10000
BLZ,SP.POP.5054.MA,8300
BLZ,SP.POP.5559.MA,6800
BLZ,SP.POP.6064.MA,4800
BLZ,SP.POP.6569.MA,3300
BLZ,SP.POP.7074.MA,2100
BLZ,SP.POP.7579.MA,1200
BLZ,SP.POP.80UP.MA,1100
BLZ,SP.POP.0004.MA.5Y,10.85127106
BLZ,SP.POP.0014.TO.ZS,30.40763035
BLZ,SP.POP.0014.FE.ZS,29.81481387
BLZ,SP.POP.0014.MA.ZS,31.00576653
BLZ,SP.POP.0014.TO,119000
BLZ,SP.POP.0014.FE.IN,58000
BLZ,SP.POP.0014.MA.IN,60000
BLZ,SP.POP.0509.FE.5Y,9.789938883
BLZ,SP.POP.0509.MA.5Y,10.18185941
BLZ,SP.POP.1014.FE.5Y,9.560558872
BLZ,SP.POP.1519.FE.5Y,10.15796637
BLZ,SP.POP.1519.MA.5Y,10.30605356
BLZ,SP.POP.1564.TO.ZS,65.60960047
BLZ,SP.POP.1564.FE.IN,130000
BLZ,SP.POP.1564.FE.ZS,66.14402006
BLZ,SP.POP.1564.MA.IN,126000
BLZ,SP.POP.1564.MA.ZS,65.07103803
BLZ,SP.POP.1564.TO,256000
BLZ,SP.POP.2024.FE.5Y,9.951014624
BLZ,SP.POP.2024.MA.5Y,9.974697373
BLZ,SP.POP.2529.FE.5Y,9.172651786
BLZ,SP.POP.2529.MA.5Y,9.142441935
BLZ,SP.POP.3034.FE.5Y,8.171025736
BLZ,SP.POP.3034.MA.5Y,7.912352938
BLZ,SP.POP.3539.FE.5Y,7.064394615
BLZ,SP.POP.3539.MA.5Y,6.697723794
BLZ,SP.POP.4044.FE.5Y,5.94502016
BLZ,SP.POP.4044.MA.5Y,5.661398292
BLZ,SP.POP.4549.FE.5Y,5.349651597
BLZ,SP.POP.4549.MA.5Y,5.129579337
BLZ,SP.POP.5054.FE.5Y,4.358220215
BLZ,SP.POP.5054.MA.5Y,4.292685943
BLZ,SP.POP.5559.FE.5Y,3.473832838
BLZ,SP.POP.5559.MA.5Y,3.49856481
BLZ,SP.POP.6064.FE.5Y,2.500242123
BLZ,SP.POP.6064.MA.5Y,2.455540038
BLZ,SP.POP.65UP.TO.ZS,3.98276918
BLZ,SP.POP.65UP.FE.IN,7900
BLZ,SP.POP.65UP.FE.ZS,4.041166066
BLZ,SP.POP.65UP.MA.IN,7600
BLZ,SP.POP.65UP.MA.ZS,3.923195449
BLZ,SP.POP.65UP.TO,16000
BLZ,SP.POP.6569.FE.5Y,1.68008115
BLZ,SP.POP.6569.MA.5Y,1.685124014
BLZ,SP.POP.7074.FE.5Y,1.067381653
BLZ,SP.POP.7074.MA.5Y,1.062091924
BLZ,SP.POP.7579.FE.5Y,0.646341899
BLZ,SP.POP.7579.MA.5Y,0.617878805
BLZ,SP.POP.80UP.FE.5Y,0.647361365
BLZ,SP.POP.80UP.MA.5Y,0.558100705
BLZ,SP.POP.1014.MA.5Y,9.97263606
BLZ,SP.POP.GROW,..
BLZ,SP.POP.TOTL.FE.IN,196000
BLZ,SP.POP.TOTL.FE.ZS,50.27291457
BLZ,SP.POP.TOTL.MA.IN,194000
BLZ,SP.POP.TOTL.MA.ZS,49.72708543
BLZ,SP.POP.TOTL,390000
BLZ,SH.DYN.0514,..
BLZ,SP.POP.BRTH.MF,..
BLZ,SP.POP.DPND,52.41671842
BLZ,SP.POP.DPND.OL,6.070406087
BLZ,SP.POP.DPND.YG,46.34631233
BLZ,SP.DYN.CBRT.IN,..
BLZ,SP.DYN.CDRT.IN,..
BLZ,SP.DYN.TFRT.IN,..
BLZ,SP.DYN.LE00.FE.IN,..
BLZ,SP.DYN.LE00.MA.IN,..
BLZ,SP.DYN.LE00.IN,..
BLZ,SP.DYN.AMRT.FE,..
BLZ,SP.DYN.AMRT.MA,..
BLZ,SP.DYN.IMRT.IN,..
BLZ,SP.DYN.IMRT.FE.IN,..
BLZ,SP.DYN.IMRT.MA.IN,..
BLZ,SH.DYN.NMRT,..
BLZ,SH.DYN.MORT,..
BLZ,SH.DYN.MORT.FE,..
BLZ,SH.DYN.MORT.MA,..
BLZ,SM.POP.NETM,..
BLZ,SH.DTH.0514,..
BLZ,SH.DTH.IMRT,..
BLZ,SH.DTH.NMRT,..
BLZ,SH.DTH.MORT,..
BLZ,SP.POP.0004.FE.5Y,10.46431612
BLZ,SP.RUR.TOTL,211000
BLZ,SP.RUR.TOTL.ZS,54.134
BLZ,SP.RUR.TOTL.ZG,..
BLZ,SP.URB.TOTL,179000
BLZ,SP.URB.TOTL.IN.ZS,45.866
BLZ,SP.URB.GROW,..
BEN,SP.POP.AG00.FE.IN,194000
BEN,SP.POP.AG00.MA.IN,200000
BEN,SP.POP.AG01.FE.IN,189000
BEN,SP.POP.AG01.MA.IN,195000
BEN,SP.POP.AG02.FE.IN,184000
BEN,SP.POP.AG02.MA.IN,190000
BEN,SP.POP.AG03.FE.IN,180000
BEN,SP.POP.AG03.MA.IN,185000
BEN,SP.POP.AG04.FE.IN,176000
BEN,SP.POP.AG04.MA.IN,181000
BEN,SP.POP.AG05.FE.IN,172000
BEN,SP.POP.AG05.MA.IN,177000
BEN,SP.POP.AG06.FE.IN,167000
BEN,SP.POP.AG06.MA.IN,172000
BEN,SP.POP.AG07.FE.IN,163000
BEN,SP.POP.AG07.MA.IN,168000
BEN,SP.POP.AG08.FE.IN,159000
BEN,SP.POP.AG08.MA.IN,164000
BEN,SP.POP.AG09.FE.IN,155000
BEN,SP.POP.AG09.MA.IN,159000
BEN,SP.POP.AG10.FE.IN,151000
BEN,SP.POP.AG10.MA.IN,155000
BEN,SP.POP.AG11.FE.IN,147000
BEN,SP.POP.AG11.MA.IN,151000
BEN,SP.POP.AG12.FE.IN,143000
BEN,SP.POP.AG12.MA.IN,147000
BEN,SP.POP.AG13.FE.IN,139000
BEN,SP.POP.AG13.MA.IN,143000
BEN,SP.POP.AG14.FE.IN,135000
BEN,SP.POP.AG14.MA.IN,139000
BEN,SP.POP.AG15.FE.IN,131000
BEN,SP.POP.AG15.MA.IN,135000
BEN,SP.POP.AG16.FE.IN,128000
BEN,SP.POP.AG16.MA.IN,131000
BEN,SP.POP.AG17.FE.IN,124000
BEN,SP.POP.AG17.MA.IN,127000
BEN,SP.POP.AG18.FE.IN,121000
BEN,SP.POP.AG18.MA.IN,124000
BEN,SP.POP.AG19.FE.IN,117000
BEN,SP.POP.AG19.MA.IN,120000
BEN,SP.POP.AG20.FE.IN,114000
BEN,SP.POP.AG20.MA.IN,117000
BEN,SP.POP.AG21.FE.IN,111000
BEN,SP.POP.AG21.MA.IN,113000
BEN,SP.POP.AG22.FE.IN,107000
BEN,SP.POP.AG22.MA.IN,110000
BEN,SP.POP.AG23.FE.IN,104000
BEN,SP.POP.AG23.MA.IN,106000
BEN,SP.POP.AG24.FE.IN,101000
BEN,SP.POP.AG24.MA.IN,102000
BEN,SP.POP.AG25.FE.IN,98000
BEN,SP.POP.AG25.MA.IN,99000
BEN,SP.POP.0004.FE,923000
BEN,SP.POP.0509.FE,816000
BEN,SP.POP.1014.FE,716000
BEN,SP.POP.1519.FE,621000
BEN,SP.POP.2024.FE,537000
BEN,SP.POP.2529.FE,456000
BEN,SP.POP.3034.FE,381000
BEN,SP.POP.3539.FE,318000
BEN,SP.POP.4044.FE,265000
BEN,SP.POP.4549.FE,220000
BEN,SP.POP.5054.FE,181000
BEN,SP.POP.5559.FE,145000
BEN,SP.POP.6064.FE,111000
BEN,SP.POP.6569.FE,84000
BEN,SP.POP.7074.FE,63000
BEN,SP.POP.7579.FE,42000
BEN,SP.POP.80UP.FE,32000
BEN,SP.POP.0004.MA,951000
BEN,SP.POP.0509.MA,840000
BEN,SP.POP.1014.MA,736000
BEN,SP.POP.1519.MA,636000
BEN,SP.POP.2024.MA,548000
BEN,SP.POP.2529.MA,460000
BEN,SP.POP.3034.MA,379000
BEN,SP.POP.3539.MA,312000
BEN,SP.POP.4044.MA,256000
BEN,SP.POP.4549.MA,209000
BEN,SP.POP.5054.MA,170000
BEN,SP.POP.5559.MA,132000
BEN,SP.POP.6064.MA,99000
BEN,SP.POP.6569.MA,71000
BEN,SP.POP.7074.MA,45000
BEN,SP.POP.7579.MA,30000
BEN,SP.POP.80UP.MA,20000
BEN,SP.POP.0004.MA.5Y,16.14534781
BEN,SP.POP.0014.TO.ZS,42.20405801
BEN,SP.POP.0014.FE.ZS,41.52763137
BEN,SP.POP.0014.MA.ZS,42.8826228
BEN,SP.POP.0014.TO,4981000
BEN,SP.POP.0014.FE.IN,2454000
BEN,SP.POP.0014.MA.IN,2526000
BEN,SP.POP.0509.FE.5Y,13.80379112
BEN,SP.POP.0509.MA.5Y,14.25296717
BEN,SP.POP.1014.FE.5Y,12.10662033
BEN,SP.POP.1519.FE.5Y,10.50535267
BEN,SP.POP.1519.MA.5Y,10.80302906
BEN,SP.POP.1564.TO.ZS,54.5300614
BEN,SP.POP.1564.FE.IN,3235000
BEN,SP.POP.1564.FE.ZS,54.73268778
BEN,SP.POP.1564.MA.IN,3201000
BEN,SP.POP.1564.MA.ZS,54.32676542
BEN,SP.POP.1564.TO,6435000
BEN,SP.POP.2024.FE.5Y,9.092997954
BEN,SP.POP.2024.MA.5Y,9.294084259
BEN,SP.POP.2529.FE.5Y,7.721352999
BEN,SP.POP.2529.MA.5Y,7.804574344
BEN,SP.POP.3034.FE.5Y,6.441787236
BEN,SP.POP.3034.MA.5Y,6.4269211
BEN,SP.POP.3539.FE.5Y,5.379830901
BEN,SP.POP.3539.MA.5Y,5.29598056
BEN,SP.POP.4044.FE.5Y,4.483183957
BEN,SP.POP.4044.MA.5Y,4.349153725
BEN,SP.POP.4549.FE.5Y,3.716026551
BEN,SP.POP.4549.MA.5Y,3.554122674
BEN,SP.POP.5054.FE.5Y,3.062673748
BEN,SP.POP.5054.MA.5Y,2.88474791
BEN,SP.POP.5559.FE.5Y,2.447594215
BEN,SP.POP.5559.MA.5Y,2.237846323
BEN,SP.POP.6064.FE.5Y,1.881887539
BEN,SP.POP.6064.MA.5Y,1.676305464
BEN,SP.POP.65UP.TO.ZS,3.265880586
BEN,SP.POP.65UP.FE.IN,221000
BEN,SP.POP.65UP.FE.ZS,3.739680853
BEN,SP.POP.65UP.MA.IN,164000
BEN,SP.POP.65UP.MA.ZS,2.79061178
BEN,SP.POP.65UP.TO,385000
BEN,SP.POP.6569.FE.5Y,1.417718392
BEN,SP.POP.6569.MA.5Y,1.199514281
BEN,SP.POP.7074.FE.5Y,1.07090707
BEN,SP.POP.7074.MA.5Y,0.759267469
BEN,SP.POP.7579.FE.5Y,0.712962321
BEN,SP.POP.7579.MA.5Y,0.500758045
BEN,SP.POP.80UP.FE.5Y,0.538093071
BEN,SP.POP.80UP.MA.5Y,0.331071984
BEN,SP.POP.1014.MA.5Y,12.48430782
BEN,SP.POP.GROW,..
BEN,SP.POP.TOTL.FE.IN,5910000
BEN,SP.POP.TOTL.FE.ZS,50.07906556
BEN,SP.POP.TOTL.MA.IN,5891000
BEN,SP.POP.TOTL.MA.ZS,49.92093444
BEN,SP.POP.TOTL,11802000
BEN,SH.DYN.0514,..
BEN,SP.POP.BRTH.MF,..
BEN,SP.POP.DPND,83.385086
BEN,SP.POP.DPND.OL,5.989137922
BEN,SP.POP.DPND.YG,77.39594808
BEN,SP.DYN.CBRT.IN,..
BEN,SP.DYN.CDRT.IN,..
BEN,SP.DYN.TFRT.IN,..
BEN,SP.DYN.LE00.FE.IN,..
BEN,SP.DYN.LE00.MA.IN,..
BEN,SP.DYN.LE00.IN,..
BEN,SP.DYN.AMRT.FE,..
BEN,SP.DYN.AMRT.MA,..
BEN,SP.DYN.IMRT.IN,..
BEN,SP.DYN.IMRT.FE.IN,..
BEN,SP.DYN.IMRT.MA.IN,..
BEN,SH.DYN.NMRT,..
BEN,SH.DYN.MORT,..
BEN,SH.DYN.MORT.FE,..
BEN,SH.DYN.MORT.MA,..
BEN,SM.POP.NETM,..
BEN,SH.DTH.0514,..
BEN,SH.DTH.IMRT,..
BEN,SH.DTH.NMRT,..
BEN,SH.DTH.MORT,..
BEN,SP.POP.0004.FE.5Y,15.61721993
BEN,SP.RUR.TOTL,6153000
BEN,SP.RUR.TOTL.ZS,52.139
BEN,SP.RUR.TOTL.ZG,..
BEN,SP.URB.TOTL,5648000
BEN,SP.URB.TOTL.IN.ZS,47.861
BEN,SP.URB.GROW,..
BMU,SP.POP.AG00.FE.IN,..
BMU,SP.POP.AG00.MA.IN,..
BMU,SP.POP.AG01.FE.IN,..
BMU,SP.POP.AG01.MA.IN,..
BMU,SP.POP.AG02.FE.IN,..
BMU,SP.POP.AG02.MA.IN,..
BMU,SP.POP.AG03.FE.IN,..
BMU,SP.POP.AG03.MA.IN,..
BMU,SP.POP.AG04.FE.IN,..
BMU,SP.POP.AG04.MA.IN,..
BMU,SP.POP.AG05.FE.IN,..
BMU,SP.POP.AG05.MA.IN,..
BMU,SP.POP.AG06.FE.IN,..
BMU,SP.POP.AG06.MA.IN,..
BMU,SP.POP.AG07.FE.IN,..
BMU,SP.POP.AG07.MA.IN,..
BMU,SP.POP.AG08.FE.IN,..
BMU,SP.POP.AG08.MA.IN,..
BMU,SP.POP.AG09.FE.IN,..
BMU,SP.POP.AG09.MA.IN,..
BMU,SP.POP.AG10.FE.IN,..
BMU,SP.POP.AG10.MA.IN,..
BMU,SP.POP.AG11.FE.IN,..
BMU,SP.POP.AG11.MA.IN,..
BMU,SP.POP.AG12.FE.IN,..
BMU,SP.POP.AG12.MA.IN,..
BMU,SP.POP.AG13.FE.IN,..
BMU,SP.POP.AG13.MA.IN,..
BMU,SP.POP.AG14.FE.IN,..
BMU,SP.POP.AG14.MA.IN,..
BMU,SP.POP.AG15.FE.IN,..
BMU,SP.POP.AG15.MA.IN,..
BMU,SP.POP.AG16.FE.IN,..
BMU,SP.POP.AG16.MA.IN,..
BMU,SP.POP.AG17.FE.IN,..
BMU,SP.POP.AG17.MA.IN,..
BMU,SP.POP.AG18.FE.IN,..
BMU,SP.POP.AG18.MA.IN,..
BMU,SP.POP.AG19.FE.IN,..
BMU,SP.POP.AG19.MA.IN,..
BMU,SP.POP.AG20.FE.IN,..
BMU,SP.POP.AG20.MA.IN,..
BMU,SP.POP.AG21.FE.IN,..
BMU,SP.POP.AG21.MA.IN,..
BMU,SP.POP.AG22.FE.IN,..
BMU,SP.POP.AG22.MA.IN,..
BMU,SP.POP.AG23.FE.IN,..
BMU,SP.POP.AG23.MA.IN,..
BMU,SP.POP.AG24.FE.IN,..
BMU,SP.POP.AG24.MA.IN,..
BMU,SP.POP.AG25.FE.IN,..
BMU,SP.POP.AG25.MA.IN,..
BMU,SP.POP.0004.FE,..
BMU,SP.POP.0509.FE,..
BMU,SP.POP.1014.FE,..
BMU,SP.POP.1519.FE,..
BMU,SP.POP.2024.FE,..
BMU,SP.POP.2529.FE,..
BMU,SP.POP.3034.FE,..
BMU,SP.POP.3539.FE,..
BMU,SP.POP.4044.FE,..
BMU,SP.POP.4549.FE,..
BMU,SP.POP.5054.FE,..
BMU,SP.POP.5559.FE,..
BMU,SP.POP.6064.FE,..
BMU,SP.POP.6569.FE,..
BMU,SP.POP.7074.FE,..
BMU,SP.POP.7579.FE,..
BMU,SP.POP.80UP.FE,..
BMU,SP.POP.0004.MA,..
BMU,SP.POP.0509.MA,..
BMU,SP.POP.1014.MA,..
BMU,SP.POP.1519.MA,..
BMU,SP.POP.2024.MA,..
BMU,SP.POP.2529.MA,..
BMU,SP.POP.3034.MA,..
BMU,SP.POP.3539.MA,..
BMU,SP.POP.4044.MA,..
BMU,SP.POP.4549.MA,..
BMU,SP.POP.5054.MA,..
BMU,SP.POP.5559.MA,..
BMU,SP.POP.6064.MA,..
BMU,SP.POP.6569.MA,..
BMU,SP.POP.7074.MA,..
BMU,SP.POP.7579.MA,..
BMU,SP.POP.80UP.MA,..
BMU,SP.POP.0004.MA.5Y,..
BMU,SP.POP.0014.TO.ZS,..
BMU,SP.POP.0014.FE.ZS,..
BMU,SP.POP.0014.MA.ZS,..
BMU,SP.POP.0014.TO,..
BMU,SP.POP.0014.FE.IN,..
BMU,SP.POP.0014.MA.IN,..
BMU,SP.POP.0509.FE.5Y,..
BMU,SP.POP.0509.MA.5Y,..
BMU,SP.POP.1014.FE.5Y,..
BMU,SP.POP.1519.FE.5Y,..
BMU,SP.POP.1519.MA.5Y,..
BMU,SP.POP.1564.TO.ZS,..
BMU,SP.POP.1564.FE.IN,..
BMU,SP.POP.1564.FE.ZS,..
BMU,SP.POP.1564.MA.IN,..
BMU,SP.POP.1564.MA.ZS,..
BMU,SP.POP.1564.TO,..
BMU,SP.POP.2024.FE.5Y,..
BMU,SP.POP.2024.MA.5Y,..
BMU,SP.POP.2529.FE.5Y,..
BMU,SP.POP.2529.MA.5Y,..
BMU,SP.POP.3034.FE.5Y,..
BMU,SP.POP.3034.MA.5Y,..
BMU,SP.POP.3539.FE.5Y,..
BMU,SP.POP.3539.MA.5Y,..
BMU,SP.POP.4044.FE.5Y,..
BMU,SP.POP.4044.MA.5Y,..
BMU,SP.POP.4549.FE.5Y,..
BMU,SP.POP.4549.MA.5Y,..
BMU,SP.POP.5054.FE.5Y,..
BMU,SP.POP.5054.MA.5Y,..
BMU,SP.POP.5559.FE.5Y,..
BMU,SP.POP.5559.MA.5Y,..
BMU,SP.POP.6064.FE.5Y,..
BMU,SP.POP.6064.MA.5Y,..
BMU,SP.POP.65UP.TO.ZS,..
BMU,SP.POP.65UP.FE.IN,..
BMU,SP.POP.65UP.FE.ZS,..
BMU,SP.POP.65UP.MA.IN,..
BMU,SP.POP.65UP.MA.ZS,..
BMU,SP.POP.65UP.TO,..
BMU,SP.POP.6569.FE.5Y,..
BMU,SP.POP.6569.MA.5Y,..
BMU,SP.POP.7074.FE.5Y,..
BMU,SP.POP.7074.MA.5Y,..
BMU,SP.POP.7579.FE.5Y,..
BMU,SP.POP.7579.MA.5Y,..
BMU,SP.POP.80UP.FE.5Y,..
BMU,SP.POP.80UP.MA.5Y,..
BMU,SP.POP.1014.MA.5Y,..
BMU,SP.POP.GROW,..
BMU,SP.POP.TOTL.FE.IN,..
BMU,SP.POP.TOTL.FE.ZS,..
BMU,SP.POP.TOTL.MA.IN,..
BMU,SP.POP.TOTL.MA.ZS,..
BMU,SP.POP.TOTL,..
BMU,SH.DYN.0514,..
BMU,SP.POP.BRTH.MF,..
BMU,SP.POP.DPND,..
BMU,SP.POP.DPND.OL,..
BMU,SP.POP.DPND.YG,..
BMU,SP.DYN.CBRT.IN,..
BMU,SP.DYN.CDRT.IN,..
BMU,SP.DYN.TFRT.IN,..
BMU,SP.DYN.LE00.FE.IN,..
BMU,SP.DYN.LE00.MA.IN,..
BMU,SP.DYN.LE00.IN,..
BMU,SP.DYN.AMRT.FE,..
BMU,SP.DYN.AMRT.MA,..
BMU,SP.DYN.IMRT.IN,..
BMU,SP.DYN.IMRT.FE.IN,..
BMU,SP.DYN.IMRT.MA.IN,..
BMU,SH.DYN.NMRT,..
BMU,SH.DYN.MORT,..
BMU,SH.DYN.MORT.FE,..
BMU,SH.DYN.MORT.MA,..
BMU,SM.POP.NETM,..
BMU,SH.DTH.0514,..
BMU,SH.DTH.IMRT,..
BMU,SH.DTH.NMRT,..
BMU,SH.DTH.MORT,..
BMU,SP.POP.0004.FE.5Y,..
BMU,SP.RUR.TOTL,..
BMU,SP.RUR.TOTL.ZS,0
BMU,SP.RUR.TOTL.ZG,..
BMU,SP.URB.TOTL,..
BMU,SP.URB.TOTL.IN.ZS,100
BMU,SP.URB.GROW,..
BTN,SP.POP.AG00.FE.IN,7000
BTN,SP.POP.AG00.MA.IN,7300
BTN,SP.POP.AG01.FE.IN,7000
BTN,SP.POP.AG01.MA.IN,7200
BTN,SP.POP.AG02.FE.IN,6900
BTN,SP.POP.AG02.MA.IN,7200
BTN,SP.POP.AG03.FE.IN,6900
BTN,SP.POP.AG03.MA.IN,7100
BTN,SP.POP.AG04.FE.IN,6800
BTN,SP.POP.AG04.MA.IN,7000
BTN,SP.POP.AG05.FE.IN,6900
BTN,SP.POP.AG05.MA.IN,7100
BTN,SP.POP.AG06.FE.IN,6900
BTN,SP.POP.AG06.MA.IN,7100
BTN,SP.POP.AG07.FE.IN,7000
BTN,SP.POP.AG07.MA.IN,7200
BTN,SP.POP.AG08.FE.IN,7000
BTN,SP.POP.AG08.MA.IN,7300
BTN,SP.POP.AG09.FE.IN,7100
BTN,SP.POP.AG09.MA.IN,7300
BTN,SP.POP.AG10.FE.IN,7200
BTN,SP.POP.AG10.MA.IN,7400
BTN,SP.POP.AG11.FE.IN,7200
BTN,SP.POP.AG11.MA.IN,7400
BTN,SP.POP.AG12.FE.IN,7200
BTN,SP.POP.AG12.MA.IN,7400
BTN,SP.POP.AG13.FE.IN,7100
BTN,SP.POP.AG13.MA.IN,7300
BTN,SP.POP.AG14.FE.IN,7100
BTN,SP.POP.AG14.MA.IN,7300
BTN,SP.POP.AG15.FE.IN,7000
BTN,SP.POP.AG15.MA.IN,7300
BTN,SP.POP.AG16.FE.IN,7000
BTN,SP.POP.AG16.MA.IN,7200
BTN,SP.POP.AG17.FE.IN,7100
BTN,SP.POP.AG17.MA.IN,7300
BTN,SP.POP.AG18.FE.IN,7200
BTN,SP.POP.AG18.MA.IN,7400
BTN,SP.POP.AG19.FE.IN,7300
BTN,SP.POP.AG19.MA.IN,7500
BTN,SP.POP.AG20.FE.IN,7400
BTN,SP.POP.AG20.MA.IN,7600
BTN,SP.POP.AG21.FE.IN,7500
BTN,SP.POP.AG21.MA.IN,7700
BTN,SP.POP.AG22.FE.IN,7600
BTN,SP.POP.AG22.MA.IN,7800
BTN,SP.POP.AG23.FE.IN,7600
BTN,SP.POP.AG23.MA.IN,7900
BTN,SP.POP.AG24.FE.IN,7700
BTN,SP.POP.AG24.MA.IN,8000
BTN,SP.POP.AG25.FE.IN,7700
BTN,SP.POP.AG25.MA.IN,8100
BTN,SP.POP.0004.FE,35000
BTN,SP.POP.0509.FE,35000
BTN,SP.POP.1014.FE,36000
BTN,SP.POP.1519.FE,36000
BTN,SP.POP.2024.FE,38000
BTN,SP.POP.2529.FE,39000
BTN,SP.POP.3034.FE,38000
BTN,SP.POP.3539.FE,30000
BTN,SP.POP.4044.FE,25000
BTN,SP.POP.4549.FE,20000
BTN,SP.POP.5054.FE,17000
BTN,SP.POP.5559.FE,12000
BTN,SP.POP.6064.FE,9900
BTN,SP.POP.6569.FE,6700
BTN,SP.POP.7074.FE,4900
BTN,SP.POP.7579.FE,3400
BTN,SP.POP.80UP.FE,4000
BTN,SP.POP.0004.MA,36000
BTN,SP.POP.0509.MA,36000
BTN,SP.POP.1014.MA,37000
BTN,SP.POP.1519.MA,37000
BTN,SP.POP.2024.MA,39000
BTN,SP.POP.2529.MA,42000
BTN,SP.POP.3034.MA,43000
BTN,SP.POP.3539.MA,42000
BTN,SP.POP.4044.MA,32000
BTN,SP.POP.4549.MA,24000
BTN,SP.POP.5054.MA,21000
BTN,SP.POP.5559.MA,15000
BTN,SP.POP.6064.MA,12000
BTN,SP.POP.6569.MA,8000
BTN,SP.POP.7074.MA,6400
BTN,SP.POP.7579.MA,4200
BTN,SP.POP.80UP.MA,4500
BTN,SP.POP.0004.MA.5Y,8.179476808
BTN,SP.POP.0014.TO.ZS,25.87297226
BTN,SP.POP.0014.FE.ZS,27.06293131
BTN,SP.POP.0014.MA.ZS,24.81563498
BTN,SP.POP.0014.TO,214000
BTN,SP.POP.0014.FE.IN,105000
BTN,SP.POP.0014.MA.IN,109000
BTN,SP.POP.0509.FE.5Y,8.969344854
BTN,SP.POP.0509.MA.5Y,8.223354198
BTN,SP.POP.1014.FE.5Y,9.190368613
BTN,SP.POP.1519.FE.5Y,9.174158489
BTN,SP.POP.1519.MA.5Y,8.384237962
BTN,SP.POP.1564.TO.ZS,69.02033214
BTN,SP.POP.1564.FE.IN,264000
BTN,SP.POP.1564.FE.ZS,68.0320909
BTN,SP.POP.1564.MA.IN,306000
BTN,SP.POP.1564.MA.ZS,69.89965332
BTN,SP.POP.1564.TO,570000
BTN,SP.POP.2024.FE.5Y,9.710121808
BTN,SP.POP.2024.MA.5Y,8.913280452
BTN,SP.POP.2529.FE.5Y,10.08063894
BTN,SP.POP.2529.MA.5Y,9.513623701
BTN,SP.POP.3034.FE.5Y,9.680789201
BTN,SP.POP.3034.MA.5Y,9.923374537
BTN,SP.POP.3539.FE.5Y,7.737890008
BTN,SP.POP.3539.MA.5Y,9.567556326
BTN,SP.POP.4044.FE.5Y,6.363117078
BTN,SP.POP.4044.MA.5Y,7.213488641
BTN,SP.POP.4549.FE.5Y,5.193929694
BTN,SP.POP.4549.MA.5Y,5.459307149
BTN,SP.POP.5054.FE.5Y,4.339167263
BTN,SP.POP.5054.MA.5Y,4.800460713
BTN,SP.POP.5559.FE.5Y,3.206259681
BTN,SP.POP.5559.MA.5Y,3.332624896
BTN,SP.POP.6064.FE.5Y,2.546018742
