NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
MIX,1,42,0.00014233386502659383
IND,1,42,0.00012651899113475041
PAK,1,42,0.00034792722562056324
BAN,1,42,0.00014233386502659383
CHI,1,42,0.00028466773005318767
OAS,1,42,0.0011228560463209087
BLA,1,42,0.000542224247720358
BLC,1,42,5.1251643657382175e-05
OBL,1,42,3.911906429601075e-05
OTH,1,42,0.0010437816768616853
WBI,1,43,0.0013504211131771212
WHO,1,43,0.0016402110516271495
MIX,1,43,0.00012756250939923466
IND,1,43,0.00011338889724376368
PAK,1,43,0.00031181946742035087
BAN,1,43,0.00012756250939923407
CHI,1,43,0.0002551250187984688
OAS,1,43,0.0010063264630384044
BLA,1,43,0.0004859524167589878
BLC,1,43,4.593276712151035e-05
OBL,1,43,3.5059302338320975e-05
OTH,1,43,0.0009354584022610526
WBI,1,44,0.0010289842077532588
WHO,1,44,0.001249796269502892
MIX,1,44,9.719916727632859e-05
IND,1,44,8.63992598011809e-05
PAK,1,44,0.00023759796445324785
BAN,1,44,9.719916727632859e-05
CHI,1,44,0.00019439833455265774
OAS,1,44,0.000766793430735481
BLA,1,44,0.00037028254200506126
BLC,1,44,3.4999520908884984e-05
OBL,1,44,2.6714236091958638e-05
OTH,1,44,0.0007127938933597424
WBI,1,45,0.0009971301000085535
WHO,1,45,0.0012111065163194017
MIX,1,45,9.419018742631053e-05
IND,1,45,8.372461104560943e-05
PAK,1,45,0.0002302426803754273
BAN,1,45,9.419018742631114e-05
CHI,1,45,0.00018838037485262229
OAS,1,45,0.0007430559230297826
BLA,1,45,0.0003588197616240421
BLC,1,45,3.39160460589852e-05
OBL,1,45,2.588724754502184e-05
OTH,1,45,0.0006907280411262861
WBI,1,46,0.0016226289429955298
WHO,1,46,0.001970832578831477
MIX,1,46,0.00015327560993574907
IND,1,46,0.0001362449866095552
PAK,1,46,0.0003746737131762754
BAN,1,46,0.00015327560993574907
CHI,1,46,0.00030655121987149814
OAS,1,46,0.0012091742561597988
BLA,1,46,0.0005839070854695203
BLC,1,46,5.519155220247244e-05
OBL,1,46,4.2126295375780966e-05
OTH,1,46,0.0011240211395288295
WBI,1,47,0.0013562127691307078
WHO,1,47,0.0016472455522059668
MIX,1,47,0.00012810959664469193
IND,1,47,0.00011387519701750423
PAK,1,47,0.000313156791798136
BAN,1,47,0.00012810959664469193
CHI,1,47,0.00025621919328938387
OAS,1,47,0.0010106423735303442
BLA,1,47,0.0004880365586464463
BLC,1,47,4.612976254876489e-05
OBL,1,47,3.520966389230948e-05
OTH,1,47,0.0009394703753944117
WBI,1,48,0.0014894208560631156
WHO,1,48,0.0018090390655187219
MIX,1,48,0.0001406926032902208
IND,1,48,0.00012506009181352943
PAK,1,48,0.00034391525248720603
BAN,1,48,0.0001406926032902208
CHI,1,48,0.000281385206580441
OAS,1,48,0.0011099083148450714
BLA,1,48,0.0005359718220579836
BLC,1,48,5.0660657375618634e-05
OBL,1,48,3.8667979634045224e-05
OTH,1,48,0.0010317457574616207
WBI,1,49,0.0009749287521864863
WHO,1,49,0.0011841409307672788
MIX,1,49,9.209301965205621e-05
IND,1,49,8.186046191293864e-05
PAK,1,49,0.00022511627026058144
BAN,1,49,9.209301965205621e-05
CHI,1,49,0.00018418603930411243
OAS,1,49,0.000726511599477331
BLA,1,49,0.00035083055105545295
BLC,1,49,3.316089692117614e-05
OBL,1,49,2.5310861588065904e-05
OTH,1,49,0.0006753488107817432
WBI,1,50,0.0011766714345696305
WHO,1,50,0.0014291760342626811
MIX,1,50,0.00011114989203550124
IND,1,50,9.879990403155652e-05
PAK,1,50,0.000271699736086782
BAN,1,50,0.00011114989203550185
CHI,1,50,0.00022229978407100305
OAS,1,50,0.0008768491482800633
BLA,1,50,0.000423428160135244
BLC,1,50,4.0022904303875045e-05
OBL,1,50,3.054845571866566e-05
OTH,1,50,0.0008150992082603489
WBI,1,51,0.0022338278948174895
WHO,1,51,0.001261856978751867
MIX,1,51,7.359336575935492e-05
IND,1,51,0.00014718673151870983
PAK,1,51,7.359336575935492e-05
BAN,1,51,0.0
CHI,1,51,0.00014718673151870983
OAS,1,51,0.00018398341439838754
BLA,1,51,0.00015387703749683332
BLC,1,51,2.4085101521243398e-05
OBL,1,51,6.021275380310863e-06
OTH,1,51,7.359336575935492e-05
WBI,1,52,0.0021446624956546153
WHO,1,52,0.001211488738003372
MIX,1,52,7.065581544543087e-05
IND,1,52,0.00014131163089086234
PAK,1,52,7.065581544543087e-05
BAN,1,52,0.0
CHI,1,52,0.00014131163089086234
OAS,1,52,0.00017663953861357778
BLA,1,52,0.0001477348868404472
BLC,1,52,2.3123721418504774e-05
OBL,1,52,5.780930354626183e-06
OTH,1,52,7.065581544543147e-05
WBI,1,53,0.0018208513092209857
WHO,1,53,0.0010285724952851373
MIX,1,53,5.998786956854983e-05
IND,1,53,0.00011997573913710004
PAK,1,53,5.998786956854983e-05
BAN,1,53,0.0
CHI,1,53,0.00011997573913710004
OAS,1,53,0.00014996967392137504
BLA,1,53,0.00012542918182514945
BLC,1,53,1.9632393676979946e-05
OBL,1,53,4.908098419244984e-06
OTH,1,53,5.998786956854983e-05
WBI,1,54,0.0018208513092209857
WHO,1,54,0.0010285724952851373
MIX,1,54,5.998786956854983e-05
IND,1,54,0.00011997573913710004
PAK,1,54,5.998786956854983e-05
BAN,1,54,0.0
CHI,1,54,0.00011997573913710004
OAS,1,54,0.00014996967392137504
BLA,1,54,0.00012542918182514945
BLC,1,54,1.9632393676979946e-05
OBL,1,54,4.908098419244984e-06
OTH,1,54,5.998786956854983e-05
WBI,1,55,0.0018208513092209857
WHO,1,55,0.0010285724952851373
MIX,1,55,5.998786956854983e-05
IND,1,55,0.00011997573913710004
PAK,1,55,5.998786956854983e-05
BAN,1,55,0.0
CHI,1,55,0.00011997573913710004
OAS,1,55,0.00014996967392137504
BLA,1,55,0.00012542918182514945
BLC,1,55,1.9632393676979946e-05
OBL,1,55,4.908098419244984e-06
OTH,1,55,5.998786956854983e-05
WBI,1,56,0.0024481377138581123
WHO,1,56,0.0013829174872175617
MIX,1,56,8.065379370685586e-05
IND,1,56,0.00016130758741371234
PAK,1,56,8.065379370685648e-05
BAN,1,56,0.0
CHI,1,56,0.00016130758741371234
OAS,1,56,0.00020163448426713997
BLA,1,56,0.00016863975047797157
BLC,1,56,2.6395787031334713e-05
OBL,1,56,6.598946757833678e-06
OTH,1,56,8.065379370685586e-05
WBI,1,57,0.0013069770350980486
WHO,1,57,0.0007382923709714195
MIX,1,57,4.305830328567298e-05
IND,1,57,8.611660657134633e-05
PAK,1,57,4.305830328567304e-05
BAN,1,57,0.0
CHI,1,57,8.61166065713457e-05
OAS,1,57,0.00010764575821418244
BLA,1,57,9.003099777913429e-05
BLC,1,57,1.4091808348038438e-05
OBL,1,57,3.522952087009613e-06
OTH,1,57,4.305830328567304e-05
WBI,1,58,0.0010723312478273048
WHO,1,58,0.0006057443690016842
MIX,1,58,3.532790772271556e-05
IND,1,58,7.065581544543087e-05
PAK,1,58,3.532790772271556e-05
BAN,1,58,0.0
CHI,1,58,7.065581544543147e-05
OAS,1,58,8.831976930678949e-05
BLA,1,58,7.386744342022329e-05
BLC,1,58,1.1561860709252356e-05
OBL,1,58,2.890465177313089e-06
OTH,1,58,3.532790772271556e-05
WBI,1,59,0.0013069770350980486
WHO,1,59,0.0007382923709714195
MIX,1,59,4.305830328567298e-05
IND,1,59,8.611660657134633e-05
PAK,1,59,4.305830328567304e-05
BAN,1,59,0.0
CHI,1,59,8.61166065713457e-05
OAS,1,59,0.00010764575821418244
BLA,1,59,9.003099777913429e-05
BLC,1,59,1.4091808348038438e-05
OBL,1,59,3.522952087009613e-06
OTH,1,59,4.305830328567304e-05
WBI,1,60,0.0008940004495015387
WHO,1,60,0.0005050078875046862
MIX,1,60,2.9452807094867906e-05
IND,1,60,5.890561418973581e-05
PAK,1,60,2.9452807094867906e-05
BAN,1,60,0.0
CHI,1,60,5.8905614189735745e-05
OAS,1,60,7.363201773716931e-05
BLA,1,60,6.158314210745105e-05
BLC,1,60,9.639100503774982e-06
OBL,1,60,2.4097751259437388e-06
OTH,1,60,2.9452807094867906e-05
WBI,1,61,0.0008376854605565608
WHO,1,61,0.0004731963670319506
MIX,1,61,2.7597512159758075e-05
IND,1,61,5.5195024319516205e-05
PAK,1,61,2.7597512159758136e-05
BAN,1,61,0.0
CHI,1,61,5.5195024319516205e-05
OAS,1,61,6.899378039939534e-05
BLA,1,61,5.770388906131245e-05
BLC,1,61,9.031913070466275e-06
OBL,1,61,2.257978267616572e-06
OTH,1,61,2.7597512159758136e-05
WBI,1,62,0.0009831658486644248
WHO,1,62,0.0005553761282531855
MIX,1,62,3.239035740879176e-05
IND,1,62,6.478071481758341e-05
PAK,1,62,3.239035740879176e-05
BAN,1,62,0.0
CHI,1,62,6.478071481758341e-05
OAS,1,62,8.097589352197909e-05
BLA,1,62,6.772529276383715e-05
BLC,1,62,1.0600480606513671e-05
OBL,1,62,2.6501201516284177e-06
OTH,1,62,3.2390357408791703e-05
WBI,1,63,0.0008376854605565608
WHO,1,63,0.0004731963670319506
MIX,1,63,2.7597512159758075e-05
IND,1,63,5.5195024319516205e-05
PAK,1,63,2.7597512159758136e-05
BAN,1,63,0.0
CHI,1,63,5.5195024319516205e-05
OAS,1,63,6.899378039939534e-05
BLA,1,63,5.770388906131245e-05
BLC,1,63,9.031913070466275e-06
OBL,1,63,2.257978267616572e-06
OTH,1,63,2.7597512159758136e-05
WBI,1,64,0.0008494177499200955
WHO,1,64,0.0004798237671304366
MIX,1,64,2.7984031937906006e-05
IND,1,64,5.596806387581196e-05
PAK,1,64,2.7984031937906006e-05
BAN,1,64,0.0
CHI,1,64,5.596806387581201e-05
OAS,1,64,6.996007984476502e-05
BLA,1,64,5.851206677925797e-05
BLC,1,64,9.158410452405577e-06
OBL,1,64,2.289602613101397e-06
OTH,1,64,2.7984031937905945e-05
WBI,1,65,0.0018928093506506807
WHO,1,65,0.0010692205492225215
MIX,1,65,6.235852420785701e-05
IND,1,65,0.0001247170484157134
PAK,1,65,6.235852420785701e-05
BAN,1,65,0.0
CHI,1,65,0.0001247170484157134
OAS,1,65,0.00015589631051964191
BLA,1,65,0.00013038600516188266
BLC,1,65,2.04082442862077e-05
