NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
IND,1,59,8.37904142104018e-05
PAK,1,59,7.20549494578783e-05
BAN,1,59,4.460275396118806e-05
CHI,1,59,0.00013472534111695826
OAS,1,59,6.901326810281596e-05
BLA,1,59,3.277410722674586e-05
BLC,1,59,7.0018037232419275e-06
OBL,1,59,2.7676149104001516e-06
OTH,1,59,5.574948919649992e-05
WBI,1,60,0.0007287088236861036
WHO,1,60,0.00017760734818249822
MIX,1,60,2.5918061650568512e-05
IND,1,60,7.801176495451168e-05
PAK,1,60,6.708564259871423e-05
BAN,1,60,4.1526701963864804e-05
CHI,1,60,0.00012543393828130618
OAS,1,60,6.425373237158734e-05
BLA,1,60,3.0513823969728948e-05
BLC,1,60,6.518920707845942e-06
OBL,1,60,2.5767449165794532e-06
OTH,1,60,5.1904696838120596e-05
WBI,1,61,0.0010525794119910427
WHO,1,61,0.00025654394737471955
MIX,1,61,3.743720016193227e-05
IND,1,61,0.00011268366048985052
PAK,1,61,9.690148375369872e-05
BAN,1,61,5.998301394780466e-05
CHI,1,61,0.00018118235529521976
OAS,1,61,9.281094675895909e-05
BLA,1,61,4.40755235118307e-05
BLC,1,61,9.41621880022191e-06
OBL,1,61,3.721964879503656e-06
OTH,1,61,7.497345098839642e-05
WBI,1,62,0.0014304284316801385
WHO,1,62,0.0003486366464323111
MIX,1,62,5.087619509185669e-05
IND,1,62,0.00015313420528107892
PAK,1,62,0.0001316866317678461
BAN,1,62,8.151537792906777e-05
CHI,1,62,0.00024622217514478544
OAS,1,62,0.00012612769687755948
BLA,1,62,5.989750631094938e-05
BLC,1,62,1.2796399907993862e-05
OBL,1,62,5.058054836248557e-06
OTH,1,62,0.00010188699749705142
WBI,1,63,0.0007826872550702603
WHO,1,63,0.00019076344804786846
MIX,1,63,2.7837918069129116e-05
IND,1,63,8.37904142104018e-05
PAK,1,63,7.20549494578783e-05
BAN,1,63,4.460275396118806e-05
CHI,1,63,0.00013472534111695826
OAS,1,63,6.901326810281596e-05
BLA,1,63,3.277410722674586e-05
BLC,1,63,7.0018037232419275e-06
OBL,1,63,2.7676149104001516e-06
OTH,1,63,5.574948919649992e-05
WBI,1,64,0.001187525490451431
WHO,1,64,0.0002894341970381454
MIX,1,64,4.223684120833381e-05
IND,1,64,0.00012713028362957521
PAK,1,64,0.00010932475090160863
BAN,1,64,6.767314394111276e-05
CHI,1,64,0.00020441086238435024
OAS,1,64,0.00010470978608703095
BLA,1,64,4.9726231654373104e-05
BLC,1,64,1.0623426338711903e-05
OBL,1,64,4.199139864055408e-06
OTH,1,64,8.458543188434462e-05
WBI,1,65,0.0
WHO,1,65,0.0
MIX,1,65,0.0
IND,1,65,0.0
PAK,1,65,0.0
BAN,1,65,0.0
CHI,1,65,0.0
OAS,1,65,0.0
BLA,1,65,0.0
BLC,1,65,0.0
OBL,1,65,0.0
OTH,1,65,0.0
WBI,1,66,0.0018892450984454596
WHO,1,66,0.0004604634952879588
MIX,1,66,6.719497464962211e-05
IND,1,66,0.00020225272395614185
PAK,1,66,0.00017392574007074057
BAN,1,66,0.00010766181990631614
CHI,1,66,0.00032519909924783014
OAS,1,66,0.00016658375059300367
BLA,1,66,7.910991399559365e-05
BLC,1,66,1.690090553885982e-05
OBL,1,66,6.6804497837245065e-06
OTH,1,66,0.00013456773254327557
WBI,1,67,0.0014304284316801385
WHO,1,67,0.0003486366464323111
MIX,1,67,5.087619509185669e-05
IND,1,67,0.00015313420528107892
PAK,1,67,0.0001316866317678461
BAN,1,67,8.151537792906777e-05
